UUID,Price,Quantity,Date
37a398d8-198e-46c6-a16a-9608c187de24,36,11,Fri Aug 18 2023
bde2717a-4ac3-4141-a574-0a3aa353a5fc,61,33,Mon Apr 18 2022
dc37dd78-adbd-485c-b24e-fe3db70fcce1,78,26,Tue Jul 19 2022
d7226ad3-e76d-4fe4-98c5-35d3d8b420de,100,9,Sat Apr 01 2023
0ca5a49e-fed9-4388-83fe-bc141f94c55b,12,17,Wed Aug 30 2023
af0a1eee-3642-4429-8996-a4fe34d0dd8a,99,17,Fri Apr 15 2022
f1a00fb1-9d21-499c-836f-ce3468a35d30,42,36,Fri Jan 20 2023
b163ac60-93ea-4284-9449-5d1a924a4181,26,29,Sat Apr 09 2022
a31a8969-12c6-4359-acc2-0c7ec9c6c74b,65,29,Thu Jul 07 2022
d6f7c26d-479d-4f3d-a445-3e12a152c864,74,15,Sun Apr 24 2022
8422337e-8466-4eed-81af-57c99780e653,77,4,Thu Mar 16 2023
01befd68-0a1d-4aeb-9f96-295ef60d7d83,81,35,Sun May 14 2023
18a0f04e-93e2-4d61-b389-e4c608ee0b9f,41,25,Sat Jan 20 2024
7a8cabe4-b449-449d-9ca1-7e1d623b0285,18,9,Thu Jan 26 2023
10ec4f07-9b77-4555-b9b6-f725011049cf,1,41,Mon Aug 22 2022
53c91fd4-5160-49c8-9779-293fdb3230a9,59,31,Sat Apr 30 2022
640c09bf-2956-4e1b-a1d6-c7bc2acfcb79,10,12,Sun Oct 08 2023
3682c1be-3303-4ae8-9cc9-32eddecaa5a9,88,17,Wed Aug 17 2022
e660e6c6-25c7-4703-b28c-85ae65b89d0f,56,15,Wed Dec 13 2023
c1f7943a-d0c4-49e5-b09c-a6d60389b1cd,9,19,Sun Aug 13 2023
c046202d-bce4-444a-b469-3060dc0d4a15,21,7,Mon May 23 2022
7a1f86d8-934b-4816-af41-a5fa9518c565,86,1,Thu Sep 21 2023
e18e0008-a164-460d-abde-e7333b9b2f5c,80,24,Thu Feb 16 2023
36f1bf9c-a42f-46e2-a8cd-aa6dfc4d0924,23,48,Tue Jul 19 2022
6271502d-9523-47ac-aa61-d13405b09101,75,24,Mon May 16 2022
740d6b55-dfd2-4e8d-990b-8d954e11ae01,27,27,Fri Apr 21 2023
8a7e108a-8b64-40e2-a533-c757466138cf,96,6,Mon Oct 23 2023
916b9d75-a89d-4fe0-b295-225e54a887fc,76,18,Tue Oct 11 2022
0c932388-6bae-40a6-b8ca-18c84213b080,78,23,Tue Jul 25 2023
d63582c8-7437-4427-98d5-ffad8321f875,85,24,Fri Jan 20 2023
4081f7e4-f228-4d47-a9e1-fb56af43a40c,58,4,Fri Feb 16 2024
b4766775-4073-43a5-a348-da687af3cb69,76,5,Sat Jul 23 2022
98fa77ec-1eb5-450c-aed0-39218d64689e,18,2,Mon Apr 11 2022
0d965a20-e796-4b94-8493-2f1e9b97c4ab,80,29,Sun Apr 24 2022
29a4e22d-e0a4-4093-9f99-b6fb68ea7e5a,16,21,Sun Jul 30 2023
eda4e9e3-6141-4c10-9e21-648d9b4e135b,29,37,Fri Nov 04 2022
92db0681-d357-451f-8cea-c4dc7b9a4d25,86,50,Sat Aug 13 2022
c2e8a8b5-c359-48c3-b615-f214951c5a83,96,12,Tue Jan 16 2024
bae306b8-5cf1-4a4f-bca0-de6f66a4daca,24,5,Sat Jan 27 2024
2d62d28d-7044-48be-8d6e-47c032199134,2,46,Sat Nov 11 2023
e8111cfd-3c32-4ef9-94c4-cc5a942a9c3d,84,21,Mon Sep 12 2022
861671f5-0c98-468a-9f93-84154ae5640e,20,4,Sat Oct 07 2023
84779ee7-b4c4-44f8-8cdb-79f74c5a6e8f,75,34,Tue Jul 26 2022
f3630f8f-2c4c-4178-a25a-2cf8d302511f,90,17,Wed May 03 2023
1866ee1a-8e46-4adf-86c7-462d3e5f0af0,22,47,Sun Feb 19 2023
422d6371-9b8b-4b60-a2ca-26bb63411c88,43,20,Sat Apr 15 2023
6583d26c-c6e4-4897-a472-814d2a81e9a2,91,16,Mon Sep 12 2022
0334c4ab-77a0-444e-be8d-e02c980670e5,38,1,Thu Jan 19 2023
36ff1948-e3df-4b03-9991-1934db9c9967,47,13,Fri Jul 07 2023
2fca04a9-b2a3-4885-ad54-110d80d6f110,65,37,Sun Apr 23 2023
1c180b55-b81e-49fa-8c9a-3c774f0e051e,74,41,Thu May 25 2023
82c394b6-17bb-49ab-8d75-a6cdc64971f0,19,36,Sun Apr 03 2022
b77acbd2-8fcc-480b-ab4e-d5f2781d0c7f,90,3,Sat Jan 28 2023
99ca11bc-43b5-4ca2-8b28-aea78e6caf26,5,24,Thu Aug 04 2022
cd7dc1c1-87a0-440c-82f7-68408a5836a7,23,17,Sat Jul 23 2022
5f538bd2-4363-46bb-b0af-5669b451f2fd,69,18,Thu Mar 07 2024
40faa2d8-f476-4a1f-a532-e7cdb1e14d5c,32,2,Tue Sep 20 2022
5497f7c7-dee9-4e9f-923f-c9f9b390454e,91,32,Thu Jul 06 2023
6a156c00-ff12-4496-931e-aff380aa6098,66,23,Mon Jul 03 2023
54bbd1ab-58b0-4bec-8abf-a56c764f6c41,53,5,Sat Jan 13 2024
ccfd8691-d54b-4d18-88a0-aecae6e58a15,50,16,Mon Mar 25 2024
b01bc840-c986-43e3-a402-71cd5160f1da,79,40,Sat Apr 08 2023
ff1db7d5-e9e2-4fed-bd0b-5b51a5d0b197,96,43,Sat Oct 22 2022
c534281c-9bb7-4eda-8edd-bb89fc3d359c,85,38,Thu May 11 2023
ebc9de7e-8765-404b-8d16-ad595f7a88c6,29,21,Mon Mar 27 2023
7b6498aa-831c-456d-a1fa-b95af4935226,98,37,Sat May 07 2022
af777c33-89c2-4bb3-bd87-37307e338191,74,31,Sun Mar 31 2024
1f6511de-3628-4469-bb03-905464bbe8ea,33,50,Mon Dec 19 2022
c11fa615-91e9-481b-a919-a335103b60d7,91,3,Mon Oct 17 2022
7665c3c0-7e22-446a-8db0-e0269df83f87,86,10,Fri Jun 16 2023
fa3d71f9-3d24-4b52-8aa3-54be380ae98e,64,1,Tue May 10 2022
e77173ea-4e87-40e5-bea7-f454b147056c,56,29,Sun Oct 22 2023
d8a9f629-d2f1-4cb3-84b2-83715b697f32,35,1,Sun Jul 24 2022
81356c47-191c-4409-8237-83855c1d35df,64,39,Tue Dec 05 2023
677c8ee3-c69a-45a1-a858-9597cd3ffab7,69,15,Thu Oct 26 2023
6d8587f8-b25b-4a47-b9cd-829ae1a335b7,35,23,Tue Sep 20 2022
e5802a50-4e10-47e6-ae39-c96537808380,21,49,Mon Jan 22 2024
47fe420f-816c-4c3e-b120-3cd57020feb9,86,11,Mon Oct 09 2023
cb6cff4e-524b-412c-8d6f-de1a65a1f148,36,25,Mon Sep 25 2023
9aebaa73-b084-443d-b682-df010898b9ab,66,32,Mon Mar 11 2024
90c1061f-72f4-4bd6-8903-a1e865e6c8a2,6,11,Thu Aug 17 2023
abd847c4-39aa-4c6c-a9c9-444fda7503d2,41,20,Tue Apr 19 2022
13a785af-d74d-49fc-a08c-f606238854d7,60,11,Tue Jul 11 2023
7d54e420-8667-4c1b-9563-23e1a4a9d879,6,37,Thu Jul 21 2022
bc8b3c6b-375d-4d75-ba77-024550478fe8,50,48,Fri Mar 29 2024
da4f1cfe-9180-43a9-a743-a30d2ef70d50,28,31,Thu Jan 11 2024
fc7d3d0a-593c-4040-af1a-6cec3dfe1558,51,48,Mon Mar 18 2024
548f5ea0-0ed0-4e5e-8190-2cf325db8c63,40,48,Thu Mar 16 2023
5a5176cf-c0e6-4122-b1b0-ab4b5d15cf0a,71,34,Fri Nov 10 2023
69f0b3f7-e874-41bf-a266-e86a119f18f5,87,41,Mon Apr 17 2023
2bd08512-ac34-4063-9773-2b4ca668d828,52,11,Thu Apr 07 2022
83d2d6e8-5dd7-47a3-9af9-657668dd1a31,71,50,Fri Jan 13 2023
1e5f41eb-8e65-428d-8a62-ab52a66a9797,75,12,Wed Aug 30 2023
1c4fcc2b-13a0-40e9-bbe0-a7811f1bfc5a,41,37,Sat May 07 2022
e93e441d-b156-4504-8eac-faf6adb5dd99,36,18,Tue Nov 29 2022
0aa37e4f-8e53-4004-9203-2e254e934c47,40,46,Sat Jun 04 2022
af0e57a3-014b-4fc5-a951-9738eb6f373a,68,9,Thu Feb 16 2023
a2936a8f-1a5a-4aed-a8a8-fe5593ae2e01,4,36,Mon Jul 10 2023
98ac8fa8-120a-416d-83b2-d55e6e64bc30,60,6,Fri Feb 10 2023
33f9a381-3bd9-48c8-a018-d2fe3a316c44,77,38,Fri Apr 07 2023
2992a6bc-f851-4fec-ba7b-aa1cdf6d76d2,76,24,Sat Feb 24 2024
422e63bc-e02a-4507-ac0f-412e1e3ec67f,30,39,Mon Oct 24 2022
a503af89-9c33-4fe9-8fb0-b3a98c4bcecf,84,26,Sat Aug 26 2023
8479172e-c83d-40d4-8116-f71591b8d83b,9,39,Sun Jun 26 2022
2bb2f979-1792-4481-a8c5-69ab5976062d,28,11,Fri Jan 20 2023
5e5d86fb-8551-486e-982b-0ca5f55e7e61,83,11,Thu Jun 16 2022
30a440f5-29d0-4367-9f6d-28af948ed785,23,46,Sun Dec 17 2023
fafa9c71-e788-43db-adaf-5c4996cbb6c4,48,38,Sat Apr 22 2023
7e97e6c3-b4da-469b-ad11-aba0ad604c61,45,48,Fri Mar 10 2023
f7a3be19-5183-4798-b5be-101aa51111cd,18,50,Thu Jun 30 2022
f1e5a5b4-2b7d-46f9-9bf9-75e082d7f042,1,11,Sun Oct 01 2023
decf83f0-53a1-406f-bdf8-fa52a21f70c5,23,50,Thu Mar 09 2023
2e196489-13c6-43cf-813f-9f12c2fe5028,5,33,Sat Dec 30 2023
a73ebc82-f247-49d8-b034-bc6fe0caf724,41,24,Wed Nov 01 2023
f5d1bff6-6d9c-438e-9d1a-f25adcadf23c,33,48,Wed Jun 21 2023
c208df88-4568-452f-9e94-bd55555f9c56,6,18,Sat Feb 18 2023
24e9daab-db4c-4599-8239-0faa31e52ae1,80,28,Sat Feb 25 2023
8e70d5e1-992a-4b4b-94cd-10c28f1c4516,47,29,Sat Jul 23 2022
a8aa0a76-5248-41c4-9805-76093506220c,10,12,Sat Nov 12 2022
4e7dde1b-8498-48be-b6f3-8f714c5caf3d,76,6,Thu May 05 2022
63075cd0-8680-408b-bf59-b338e01c4d07,48,46,Sun Dec 17 2023
5a3d920e-b08c-4e2e-af92-30302a5a95a8,24,14,Thu Apr 07 2022
4cdcfe76-765b-4436-ad3d-c0dbda4c8300,97,46,Tue Oct 31 2023
d4bb3e42-9efc-4135-aedb-aa8273b8e120,95,34,Tue Nov 15 2022
401d9e0d-a662-4cae-babb-b41c106e6fea,63,3,Thu Feb 08 2024
5b68b2b5-c157-469e-b874-a6601a14d4e4,98,6,Fri Sep 08 2023
5a485892-1fdf-43bf-9c87-e7760f12595d,40,4,Mon Jun 13 2022
236daa54-a1b2-4890-bdec-a85be4301132,66,46,Mon Aug 14 2023
6ddf4f3a-e720-4333-9c18-b3c1e781a321,38,16,Mon Nov 14 2022
531f280f-118d-470a-ac41-34bf42573dda,37,30,Tue Jun 14 2022
80c28d0f-9275-48f7-8a90-dd16ea81840d,89,24,Tue Dec 26 2023
636a24e4-a694-43fc-a0ba-94bad8aec3bc,4,41,Mon Apr 24 2023
4a9ca0ff-c706-4cfe-ba52-5d02aa394c37,45,17,Wed Oct 25 2023
ea36ee6e-102f-4255-ae08-46923d982ee8,96,45,Sat Oct 28 2023
ed9ee681-53ae-4fdd-8c31-dc58225aa285,66,13,Mon Jul 31 2023
d25abad5-2480-4858-b14e-59df3bb3624a,42,15,Fri Oct 27 2023
f4efd671-9a95-4244-90c2-4f220880e034,63,46,Fri Dec 09 2022
fa7cd2ac-f102-41f2-a343-aba5af299cdd,67,26,Mon May 09 2022
d23346a0-20e7-4449-a34a-2ebaf31c01fa,62,11,Mon Jul 17 2023
f23493c2-52c5-4706-a171-7abddfc64664,53,18,Sat Jul 01 2023
7d73e8bc-a0a9-4b74-afca-9ccab291da59,44,39,Sun Oct 08 2023
c0c6ca97-d8f1-41cf-868d-d1888e80e6bf,62,1,Wed Sep 07 2022
44f49526-9f1d-473f-997a-45e4a8cf05c2,8,31,Mon Oct 03 2022
e79ceb5f-9d49-4ec1-a871-bb55f02b3e6a,28,22,Wed Apr 20 2022
7dcd6201-72b5-49f5-8830-f50daa1d727c,96,9,Mon Dec 11 2023
ca4cebd2-2c79-42f2-bdf1-71217fbb6b61,94,19,Thu Dec 01 2022
c812e051-aa18-45fa-9d35-59d9d8c95677,77,23,Mon Nov 21 2022
832cbdbb-f009-409e-ba54-ef262e2441df,49,32,Thu Jun 16 2022
a5de9a75-2231-4285-926a-c8145c748d0b,41,9,Mon Apr 01 2024
685a37c2-3cbc-4ec6-b3a6-26b2bb8b37bc,40,45,Tue Feb 21 2023
15ffa1b7-53c6-4478-8b61-7db56f0cf60f,88,25,Wed May 17 2023
a5eab79a-1e91-4e32-ace4-2711d4246421,52,2,Tue May 03 2022
e3b3f1d1-0a93-42cb-936b-77317201c147,51,28,Mon Sep 26 2022
00e7aab4-63bd-4299-88c6-2b8816937d64,72,28,Wed Dec 21 2022
bb53c947-1629-47ee-af87-af20f2610d6a,25,40,Tue Apr 04 2023
6ec5b21d-0a06-456c-b8a2-52ee4f16e2de,83,40,Sat Nov 19 2022
3783a98e-c82f-4df1-83e0-4f02e2414c3f,51,19,Sun Aug 06 2023
98142c24-c768-4299-b95d-430c1c9e18c2,49,12,Sat Oct 14 2023
800215a7-daa3-4e3f-9e8f-8b9ca697b1e6,46,36,Tue Mar 05 2024
c12e295b-5e5d-4787-b33b-669b20133a63,8,12,Mon Nov 21 2022
ab854bb5-26be-4096-a733-e081e3303e2f,30,8,Sat Mar 11 2023
95b05e39-721c-4e35-9f95-30dfb8d21e40,20,1,Tue Jun 14 2022
383b0508-0fb0-45aa-ad82-a701e19e8982,10,9,Mon Aug 07 2023
779e1410-93a5-48d9-b593-41b333352598,85,38,Mon Oct 09 2023
e3336184-9218-438f-a9d2-120a7ca846f0,1,29,Mon Dec 19 2022
6e848941-3669-471b-b870-e3cb1ad39e18,17,50,Sun Dec 03 2023
cd459e9d-98c4-4524-abdb-9774335c1174,94,4,Mon Feb 05 2024
f527b7ad-8ae0-4ef6-ac97-61473cbfab3f,59,17,Mon Aug 14 2023
20de623b-11a7-428e-80c1-f08c4e3a5874,7,30,Wed Dec 07 2022
0ee007c2-3f2f-414b-8b9c-1d1b2d8b3dba,48,43,Sun Dec 18 2022
798830ec-adb5-476c-9434-342bdb53302f,79,30,Sun Nov 13 2022
21858214-3716-42fa-8617-faffd5710f15,50,13,Mon Nov 28 2022
dd185e37-26bf-44fd-9375-4d86ee6dfadc,72,29,Wed Jun 15 2022
1a36f05f-d230-4396-b33d-f6215427b542,14,47,Wed Nov 23 2022
931e20e9-71e5-4cc0-bbea-96f376a2c844,68,23,Sun May 21 2023
2511d684-8dfd-4e6b-a834-a523d3333fea,90,21,Fri Oct 27 2023
0cf9d2a4-3a6a-4915-8cd0-2c7389077c67,30,42,Sat Mar 16 2024
63a3620e-3ee3-47b7-925e-bd747b00a8e2,90,9,Mon Oct 02 2023
7faba790-27bc-4f06-b239-ec3c50288ea4,11,25,Fri Sep 29 2023
3a026cab-83fc-4fab-bfb0-08e50665e61d,86,40,Thu Mar 21 2024
bdfd8028-2319-4147-93bc-b0c6f4d717fb,17,46,Thu May 12 2022
955b1801-61db-455b-93bc-5fa9684660e4,50,29,Fri May 05 2023
998cf90c-e5d7-4bd1-bf1f-3bf14909f4e6,44,8,Mon May 16 2022
abf97f79-1739-4591-b6dd-3c24bb0b16da,27,28,Thu Jan 18 2024
500ba5fb-dcb2-4117-a726-15a38684783b,17,3,Mon May 01 2023
662df734-f8a5-4c3e-9b77-1dc91b812b1e,75,46,Sat Oct 01 2022
8c00f345-b8c0-4102-829f-fc691c53ad3f,34,49,Thu Aug 04 2022
1a69698f-a742-43d0-9240-5ba697bf3808,37,5,Thu Jun 30 2022
1f96aa2f-25c1-436f-8c45-dae4a7ee5f6b,65,11,Sat May 07 2022
ea242332-762f-4a4c-acc6-8c57b77bc94a,72,29,Sun Apr 23 2023
c74dd202-bf8c-4065-aa73-75fca7988537,50,22,Fri Aug 19 2022
bed7a4f0-f0de-41c1-b249-f576663583db,83,8,Wed Jun 01 2022
00adc354-3e02-4ce5-9cef-d0d2a6ca5ce4,94,38,Tue Nov 22 2022
fedf25be-58ca-4a94-a679-95bedc1437a2,32,38,Mon Oct 09 2023
7032cb41-6f40-4bf8-944d-0fc7c70d5af7,61,7,Mon Aug 07 2023
957fcd4d-86fc-417a-8769-3e5b35ea67b5,77,41,Tue Jan 31 2023
3e932e73-3ffa-4ebf-a86c-480b4abc6153,9,33,Mon Oct 24 2022
c4a5ed86-e147-4699-a20b-27e9a15eb733,75,50,Mon Sep 19 2022
155b8395-9522-40f7-9a7a-54ea24746a24,3,50,Fri May 20 2022
3e3ad3f2-0a30-46f6-b72d-77a0ec187ade,38,48,Thu Nov 30 2023
3caea722-ec62-494d-90d3-f6d72595042d,20,6,Wed Jan 24 2024
a9b7f30f-509e-487b-8937-fe46152288f4,69,23,Sun Feb 26 2023
51eb44b5-959d-477f-b0d5-8031865d1e14,50,23,Mon Jun 13 2022
5ab14cec-9a09-4a73-bc72-52fd97d07e4c,75,24,Thu Jun 08 2023
ab78b681-707f-4fd3-8b59-6a8b500062c2,90,21,Sun Dec 17 2023
c7bdf3a2-6109-40bf-9815-f302bcf47694,37,16,Sun May 28 2023
0b05236a-ae7a-4d8d-bac8-8e596dde5a90,96,30,Wed Apr 12 2023
be8ea7df-b96f-4c6a-9803-52eab9ef3414,65,19,Tue Jun 07 2022
f7192a48-3ae4-4823-b52b-131c8706130e,13,13,Wed Jan 31 2024
4966f188-b797-4506-a579-6ad2354a1af1,71,45,Fri Dec 22 2023
39aa673f-dd9b-44d9-8c78-cf0f5b3e8494,91,23,Thu Jul 13 2023
92bf3bd6-a5ef-4e7d-bcf5-971c3cb9c912,22,46,Thu Mar 21 2024
e5a82851-9045-4545-b6f3-c6ad7837d5ac,18,35,Tue Feb 27 2024
84e08805-5492-4e03-ad2c-7f7b968e2333,67,27,Sat Apr 15 2023
8cce0be8-1f03-4b5e-8ed1-2146ed2407f0,78,46,Tue Jan 24 2023
8b5d5241-3362-4ca2-ac2e-8a176826b575,58,41,Sun Apr 23 2023
f10a5072-ab33-4a87-a83b-6f949c1e760d,87,12,Fri Sep 02 2022
4e46eb7f-e377-4b05-9dfc-bd6c966e6807,41,35,Tue Aug 16 2022
6d93ecc5-92b6-461c-b227-0cc6f3cd0aff,30,47,Mon Oct 31 2022
577fb0f0-bbfc-400b-b0ba-8d2da55ec573,64,20,Sun Jun 19 2022
b790c190-d348-46e7-98d5-421c1e396fa2,72,45,Mon Jul 10 2023
5cf6f394-aaaf-4960-8438-9dd1de2d0d33,73,19,Thu Aug 03 2023
5d1e17de-e13d-4260-9a14-69a86a27d8a7,83,36,Wed Jun 21 2023
171e44e3-303d-4cae-80d9-63df3c3903b4,37,49,Sat Apr 09 2022
c7e99a99-63c7-41c0-973a-4d16efbfe178,99,21,Wed May 11 2022
be59f776-3e63-413c-b9bf-2da935a28299,25,49,Tue Jul 25 2023
cdc1e5e4-1234-4b41-a347-ec159039633a,90,49,Fri Mar 17 2023
1192c243-ac77-4220-9421-9dd74689e559,21,17,Wed Feb 22 2023
a8f23706-8721-4458-9327-06b4fb1412da,42,45,Thu May 11 2023
6754d65e-f282-4feb-abbf-62c046382734,54,31,Fri Nov 11 2022
03f470fb-8821-4487-9f05-05a5f9c502ca,49,28,Wed May 17 2023
95b227b5-c6a9-424d-b60e-d85dd7d8225d,86,18,Thu Oct 26 2023
280e5a9a-781d-4580-bc2f-b28be2a185c9,51,49,Sat Jul 02 2022
f3fa4494-a553-45e1-841e-e7dddae5e204,89,38,Mon Apr 10 2023
668c6082-ba57-498d-8d97-9ee3985a5099,52,40,Sun Dec 24 2023
b651d4b0-b450-43b8-b2cc-7380f90ec971,28,50,Fri May 13 2022
8758c432-e0ed-402c-8793-adb24d15f7ba,46,10,Wed Oct 11 2023
cb539edc-b760-4396-a30a-a96348e1ae4f,5,34,Sun Mar 31 2024
ad2e9f45-fc9e-4129-bbbf-43fc9d316db5,7,25,Sat Aug 05 2023
f4569822-5e9b-40df-9f6f-165e985508a7,15,41,Sun Jan 21 2024
9fa5f9f5-7a88-4d6e-bce3-7373d7dae008,53,42,Mon Sep 05 2022
fe0eccdc-0d6f-4317-bb13-f0f610adb975,66,10,Sat Aug 27 2022
bb18641d-9c55-4909-9ea6-ffb160836063,43,8,Sat Jan 27 2024
e1a13195-aaa4-4606-98c4-163b69305c5b,28,37,Tue Dec 20 2022
60c4369e-44fb-4dc7-aa97-25b0fffcaccf,71,1,Wed Feb 07 2024
4262808e-faed-4a15-84a6-cd78ff5c2cbe,60,20,Sun Jun 11 2023
bb4fff1a-712b-42d4-a244-4d493d980de4,93,16,Sun Aug 28 2022
6c1481b4-ab50-4a22-9cde-38d7fce461c9,100,26,Sun Oct 30 2022
571078e8-87fd-4711-8574-d86b8f84d574,61,26,Mon Nov 21 2022
e04458a2-ffb9-492c-98b4-e95077760bf9,34,43,Sat Feb 24 2024
63b12990-6886-4dca-b4b5-d08a24e72b6b,48,49,Thu Jun 22 2023
d30c04e0-5471-48f4-92db-e3dc42183c64,65,31,Thu Jul 07 2022
bad38c10-ef78-4b74-85d1-dc4b40d169bb,27,6,Wed Jul 27 2022
004359e9-d3f2-47c1-ac60-fd2f67fd958e,77,7,Tue Dec 06 2022
92b84e28-747e-4309-832b-532ae6e20ae4,10,31,Wed Jul 26 2023
c36c2760-1694-4506-b051-162b9bc2ec6e,62,41,Sun Oct 29 2023
df0e8914-12c2-4f2c-9597-985383d68f38,71,28,Fri Sep 08 2023
e57fdb39-c1ed-4f43-83b7-97b7faf45efe,4,38,Sun Nov 27 2022
44e4806f-51e2-4447-a66d-a84bc164333b,8,38,Thu Oct 06 2022
eb8b3cc3-ee72-403c-bb87-514a325ce536,82,28,Thu Mar 07 2024
777acce2-93d8-4a84-9cd8-fde0ad9fe59c,15,42,Sat Oct 07 2023
fd239e9d-9bfe-4344-aa69-4f022f73cf21,52,13,Thu Nov 30 2023
86405d52-a9ad-478a-b889-4c19b85feedc,25,17,Sun Nov 13 2022
5b9541c9-c2da-4274-bb12-ddc9aa8542f0,67,45,Sun Jul 02 2023
93aaf152-55cd-4991-8760-1f869ea67d06,86,34,Tue Jul 05 2022
aed21a9d-9bf1-4561-9310-11f598f6199b,87,31,Sat Jun 11 2022
b31914d2-0103-43f8-a075-7b6e160613b6,46,40,Fri Oct 06 2023
56e5dfba-d9d3-47c9-9a85-1302b4cf968d,100,17,Fri Jun 23 2023
303d8f22-a391-4cab-abd9-39f730ba485e,43,31,Wed Nov 02 2022
dcbc795b-f9be-42ee-b3ec-126f4a371746,45,24,Wed Aug 09 2023
f51509b5-709d-47a2-ab67-009558ce05f2,88,22,Sat Dec 30 2023
f4f85ca7-ccba-4bc0-866a-8a6baaeef0d7,75,23,Sun Mar 17 2024
a23d12c5-182a-47dd-a5da-e121f080f48d,3,39,Sun Oct 16 2022
43954316-35ac-4d46-8f46-83b3df248039,71,10,Sat Nov 05 2022
bfc8ad78-0532-4c84-84b7-1cecbcad1163,87,28,Wed Aug 03 2022
cace9b20-3c77-4a7e-9887-bf7f0d6dda8d,48,33,Sun Feb 04 2024
b0927e4f-ea98-48f5-9ba9-10a09df26d27,1,34,Tue Jul 11 2023
57188d09-d348-4097-ad23-2c4799142e0c,12,20,Sat Sep 17 2022
27665ccb-e71e-4456-9156-3883644e8595,36,50,Fri Oct 28 2022
d3330d80-554c-428f-9a87-9685372571b9,94,13,Fri Dec 22 2023
b33d649a-a903-452e-86a5-a4cc44008f66,36,31,Wed Oct 11 2023
74cd8ece-ca56-4684-90a2-829aebe4b1e1,12,31,Thu May 12 2022
7b8be9fe-5bac-484e-8c2e-4dfbc259ae69,98,27,Sat Dec 02 2023
f1512040-09fd-461b-9f15-7fc03db7a914,85,39,Sat Jul 30 2022
f4255479-f790-40b6-8729-05f4792b1a9c,68,27,Sun Jan 21 2024
b8874231-3c3b-4ff1-ad03-0c7940ec0e2c,8,13,Sun Dec 24 2023
033c8ef4-03f5-47dd-97d4-5f79cd38d69a,37,16,Thu Mar 21 2024
d3042960-27e1-4d5e-9f28-a06f9342951d,32,45,Sun Jul 16 2023
c6c040ec-815c-49a7-bdaa-ccd9c728fab0,53,38,Sat Dec 16 2023
d34d45c1-e844-4d6e-8f22-4bfc1b507e8d,48,18,Thu Oct 12 2023
2d1bcb4d-424d-4109-bf4e-ad8d6afc8cf2,9,14,Wed Jan 03 2024
33017d40-5ad7-4a8c-825c-56d5478fa612,81,13,Thu Feb 22 2024
22dcf082-714a-4674-9444-4270065e5b7d,12,41,Sat Feb 24 2024
5ceb796c-048f-496b-8931-16804c300b7c,72,29,Tue Jan 09 2024
65f43235-a31e-490e-b8a2-165e5ffbb2b7,85,32,Tue Oct 24 2023
fbb062da-c527-4030-b211-32863da99572,71,16,Wed Apr 27 2022
ecad1784-b849-4808-8c62-01834d16f4ce,55,31,Thu May 18 2023
6b155ca2-4a40-415c-896f-d11633ab4aea,96,43,Wed May 10 2023
a4565cc6-7eb8-47c4-b2a4-cb6420758feb,74,28,Sat Mar 09 2024
f90c882a-fb75-42b9-8324-67fa90a3c773,6,42,Mon Jan 15 2024
aef2686a-e91e-46e6-86e5-5ae2272955c8,1,14,Sun Jul 03 2022
60cfea14-de63-4b06-8d52-2c726d2bbd41,16,43,Fri Mar 15 2024
a28e8d22-e572-4fec-9f8c-1c8fcf6632e8,28,2,Tue Feb 07 2023
7b1300aa-1177-4bed-9f3e-0cd1906d172b,83,8,Sat Jan 28 2023
246749f0-9cc2-467b-827d-c4ece4c95b72,57,23,Sun Feb 19 2023
d222c791-94d8-4d3d-9072-6baaf1c12108,96,22,Mon Feb 06 2023
994ff478-aa52-4fae-92f7-d50f4b5ca5cd,66,39,Fri Dec 01 2023
569a3c91-639b-4b2f-9639-c8b62a26e2cd,58,24,Wed Nov 16 2022
b69cb737-ea61-428f-89aa-4618126e4f89,93,21,Thu Jan 25 2024
3527405c-b56e-4f04-8007-32a7c9a46775,34,50,Sun Oct 08 2023
de57d15a-2eaa-473f-a17a-1e124a6dddc5,72,44,Sun Jun 25 2023
b2826418-9f87-478e-bb31-29cbdd94713b,85,31,Fri Jan 06 2023
b60c58ef-7cbd-44f2-85e1-2cbe9b1fc5a7,68,15,Sat Mar 04 2023
817b42ee-4e1a-49ea-b7c5-140fb00b8a22,91,5,Fri Nov 10 2023
0607dbe0-df9d-4c96-8807-d2056dae4c84,67,31,Wed Sep 21 2022
f88542e7-e8f5-4c80-866c-f77fc40b5801,82,14,Mon Dec 25 2023
937daf80-29f2-4800-9b2a-789f0e63890f,80,6,Thu Dec 22 2022
c50d3ecc-375a-4c1c-8a3a-1c193efdcf49,52,47,Tue Mar 21 2023
14245ea6-4cbb-487d-b9ff-8876620721a5,4,16,Thu Nov 09 2023
73484b5f-cdf4-4c08-8406-b69c726421c3,93,37,Wed Jun 08 2022
2fff2b2a-dc1f-4929-8c8f-bba80ec1dd9f,96,32,Mon Jun 05 2023
c563efff-c9a5-4164-9e1a-8383c65c8d24,93,41,Wed Sep 06 2023
c90bf02f-19a4-41c3-befe-c55c6942f131,7,2,Thu Sep 29 2022
624cc20f-34d9-4626-936c-10b319e525eb,64,34,Mon Mar 27 2023
bd059f81-058d-4eff-8d0a-1f543ed03416,32,3,Mon Jun 27 2022
a3e13c52-9e2d-4e73-bb4c-5945e49462cf,27,34,Mon Nov 14 2022
